t,cycle_no,base_pct,GDP_pct,GNI_pct,AD_pct,AS_pct,Pw_pct,Sw_pct,IKT_pct,IHT_pct,target_GDP,target_GNI,target_AD,target_AS,asymmetry,Pc,Pw,P_net,P_net_check,P_N,P_A,Sc,Sw,S_net,S_net_check,S_N,S_A,Mc,M_N,M_A,B_N,B_A,I_K_N,R_K_N,I_K_A,R_K_A,I_H_N,R_H_N,I_H_A,R_H_A,I_K_T_abs,I_H_T_abs,I_K_T_check,I_H_T_check,K_stock,H_stock,bal1_driver,bal2_driver,bal3_driver,bal4_driver,BAL_1_abs,BAL_2_abs,BAL_3_abs,BAL_4_abs,amp_mod_1,amp_mod_2,amp_mod_3,amp_mod_4,GDP_abs,GNI_abs,AD_abs,AS_abs,Pw_abs_plot,Sw_abs_plot,IKT_abs_plot,IHT_abs_plot,GDP_gap_abs,GNI_gap_abs,AD_gap_abs,AS_gap_abs
542,3,4.2241122935691875,3.6047986696548224,3.8317294339424492,3.2657535701276763,3.8317294339424492,3.6047986696548224,3.8317294339424492,3.8317294339424492,3.2657535701276763,4.2241122935691875,4.2241122935691875,4.2241122935691875,4.2241122935691875,0.0,1.1875104911264425,1.0013209949063135,0.18618949622012898,0.18618949622012892,1.1875104911264425,0.0,1.1875104911264425,1.0013209949063135,0.18618949622012898,0.18618949622012892,1.1875104911264425,0.0,1.1875104911264425,1.1875104911264425,0.0,1.1875104911264425,0.0,1.0013209949063135,0.06330442871484386,0.0,0.0,1.0013209949063135,0.06330442871484386,0.0,0.0,1.0646254236211574,1.0646254236211574,1.0646254236211574,1.0646254236211574,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,264.620206002136,266.0672944090603,241.22677698348858,244.82142427894368,108.85517896636821,109.37065192334013,120.89379580946853,119.38172721489691,-168.12919655673846,-166.68210814981416,-169.6139894102449,-166.0193421147898
543,3,4.453842489816607,3.8259472693764134,4.056240112259568,3.479884564772895,4.056240112259568,3.8259472693764134,4.056240112259568,4.056240112259568,3.479884564772895,4.453842489816607,4.453842489816607,4.453842489816607,4.453842489816607,0.0,1.1982325376086482,1.0106187141717853,0.18761382343686298,0.18761382343686295,1.1982325376086482,0.0,1.1982325376086482,1.0106187141717853,0.18761382343686298,0.18761382343686295,1.1982325376086482,0.0,1.1982325376086482,1.1982325376086482,0.0,1.1982325376086482,0.0,1.0106187141717853,0.06378869996853341,0.0,0.0,1.0106187141717853,0.06378869996853341,0.0,0.0,1.0744074141403186,1.0744074141403186,1.0744074141403186,1.0744074141403186,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,266.03042161332127,267.49904628199215,242.58670775488454,246.24750948461246,109.35751724283463,109.8806682239109,121.4936825820572,119.95376983274606,-166.7189809455532,-165.25035627688231,-168.25405863884893,-164.593256909121
544,3,4.68662757318199,4.050128227580635,4.283739092489016,3.6973780534352203,4.283739092489016,4.050128227580635,4.283739092489016,4.283739092489016,3.6973780534352203,4.68662757318199,4.68662757318199,4.68662757318199,4.68662757318199,0.0,1.2091254117761048,1.0200683208223764,0.18905709095372836,0.18905709095372836,1.2091254117761048,0.0,1.2091254117761048,1.0200683208223764,0.18905709095372836,0.18905709095372836,1.2091254117761048,0.0,1.2091254117761048,1.2091254117761048,0.0,1.2091254117761048,0.0,1.0200683208223764,0.06427941092426764,0.0,0.0,1.0200683208223764,0.06427941092426764,0.0,0.0,1.0843477317466441,1.0843477317466441,1.0843477317466441,1.0843477317466441,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,267.4600681904154,268.949958841554,243.96807478201072,247.6926811410991,109.86678342386374,110.39751686703534,122.10160569636025,120.53483529059123,-165.28933436845904,-163.79944371732046,-166.87269161172276,-163.1480852526344
545,3,4.9225203381288685,4.2773617737914424,4.514270245106192,3.9181886167734916,4.514270245106192,4.2773617737914424,4.514270245106192,4.514270245106192,3.9181886167734916,4.9225203381288685,4.9225203381288685,4.9225203381288685,4.9225203381288685,0.0,1.220191342201742,1.029671716105343,0.190519626096399,0.19051962609639905,1.220191342201742,0.0,1.220191342201742,1.029671716105343,0.190519626096399,0.19051962609639905,1.220191342201742,0.0,1.220191342201742,1.220191342201742,0.0,1.220191342201742,0.0,1.029671716105343,0.06477667287277566,0.0,0.0,1.029671716105343,0.06477667287277566,0.0,0.0,1.0944483889781187,1.0944483889781187,1.0944483889781187,1.0944483889781187,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,268.9092849495458,270.42032308069537,245.37059870321065,249.15722926279625,110.38302778565824,110.92130226260147,122.71768796751293,121.12480673432728,-163.84011760932867,-162.3290794781791,-165.47016769052283,-161.68353713093722
546,3,5.161578539685548,4.507677974782881,4.7478825506517985,4.142289462646181,4.7478825506517985,4.507677974782881,4.7478825506517985,4.7478825506517985,4.142289462646181,5.161578539685548,5.161578539685548,5.161578539685548,5.161578539685548,0.0,1.2314328538056374,1.039431066859587,0.1920017869460504,0.1920017869460504,1.2314328538056374,0.0,1.2314328538056374,1.039431066859587,0.1920017869460504,0.1920017869460504,1.2314328538056374,0.0,1.2314328538056374,1.2314328538056374,0.0,1.2314328538056374,0.0,1.039431066859587,0.06528060756165714,0.0,0.0,1.039431066859587,0.06528060756165714,0.0,0.0,1.1047116744212442,1.1047116744212442,1.1047116744212442,1.1047116744212442,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,270.37827488031553,271.91046376810687,246.79411930153594,250.64147752448594,110.90632339142724,111.45214093172385,123.34206645675734,121.72361748801177,-162.37112767855893,-160.8389387907676,-164.04664709219753,-160.19928886924754
547,3,5.403865514972112,4.741115632066087,4.984630274961888,4.369670080642236,4.984630274961888,4.741115632066087,4.984630274961888,4.984630274961888,4.369670080642236,5.403865514972112,5.403865514972112,5.403865514972112,5.403865514972112,0.0,1.2428527929749877,1.0493488267821607,0.1935039661928271,0.19350396619282706,1.2428527929749877,0.0,1.2428527929749877,1.0493488267821607,0.1935039661928271,0.19350396619282706,1.2428527929749877,0.0,1.2428527929749877,1.2428527929749877,0.0,1.2428527929749877,0.0,1.0493488267821607,0.06579134850556122,0.0,0.0,1.0493488267821607,0.06579134850556122,0.0,0.0,1.115140175287722,1.115140175287722,1.115140175287722,1.115140175287722,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,271.8672978487886,273.4207407112077,248.2385807270132,252.1457845215733,111.43676364352883,111.99016196640503,123.97489301219304,122.33124484628121,-160.88210471008586,-159.32866184766675,-162.6021856667203,-158.69498187216018
548,3,5.649450833360146,4.977721634440853,5.224573314499844,4.600334435388752,5.224573314499844,4.977721634440853,5.224573314499844,5.224573314499844,4.600334435388752,5.649450833360146,5.649450833360146,5.649450833360146,5.649450833360146,0.0,1.2544543552508285,1.0594277600839956,0.1950265951668329,0.19502659516683285,1.2544543552508285,0.0,1.2544543552508285,1.0594277600839956,0.1950265951668329,0.19502659516683285,1.2544543552508285,0.0,1.2544543552508285,1.2544543552508285,0.0,1.2544543552508285,0.0,1.0594277600839956,0.06630904235672319,0.0,0.0,1.0594277600839956,0.06630904235672319,0.0,0.0,1.1257368024407188,1.1257368024407188,1.1257368024407188,1.1257368024407188,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,273.3766666183583,274.95155112399453,249.70402015289355,253.67054613111853,111.9744608760794,112.53550788411613,124.61633527404868,122.94770531212589,-159.37273594051618,-157.79785143487993,-161.13674624083993,-157.17022026261495
549,3,5.898410970732869,5.217550653994582,5.467777659829924,4.834299606293789,5.467777659829924,5.217550653994582,5.467777659829924,5.467777659829924,4.834299606293789,5.898410970732869,5.898410970732869,5.898410970732869,5.898410970732869,0.0,1.26624111519477,1.0696709671762261,0.19657014801854378,0.19657014801854378,1.26624111519477,0.0,1.26624111519477,1.0696709671762261,0.19657014801854378,0.19657014801854378,1.26624111519477,0.0,1.26624111519477,1.26624111519477,0.0,1.26624111519477,0.0,1.0696709671762261,0.06683385032630489,0.0,0.0,1.0696709671762261,0.06683385032630489,0.0,0.0,1.136504817502531,1.136504817502531,1.136504817502531,1.136504817502531,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,274.90674508006987,276.50333277187656,251.1905592821152,255.21619864714492,112.51954573590027,113.08833576073634,125.26657800737712,123.57305103465991,-157.8426574788046,-156.2460697869979,-159.65020711161827,-155.62456774658855
550,3,6.150830007299692,5.460665102033603,5.714315942706307,5.071594797368484,5.714315942706307,5.460665102033603,5.714315942706307,5.714315942706307,5.071594797368484,6.150830007299692,6.150830007299692,6.150830007299692,6.150830007299692,0.0,1.2782170582735306,1.0800819122282725,0.1981351460452581,0.19813514604525806,1.2782170582735306,0.0,1.2782170582735306,1.0800819122282725,0.1981351460452581,0.19813514604525806,1.2782170582735306,0.0,1.2782170582735306,1.2782170582735306,0.0,1.2782170582735306,0.0,1.0800819122282725,0.06736594965538775,0.0,0.0,1.0800819122282725,0.06736594965538775,0.0,0.0,1.1474478618836603,1.1474478618836603,1.1474478618836603,1.1474478618836603,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,276.45794816351196,278.0765676772943,252.69839822203903,256.78322247493435,113.07216716365178,113.64881856510144,125.92582467190267,124.20736724437879,-156.2914543953625,-154.67283488158017,-158.14236817169444,-154.05754391879913
551,3,6.406800344659067,5.707135282057141,5.964268043173647,5.312260653762963,5.964268043173647,5.707135282057141,5.964268043173647,5.964268043173647,5.312260653762963,6.406800344659067,6.406800344659067,6.406800344659067,6.406800344659067,0.0,1.2903866144496137,1.0906644523127276,0.1997221621368862,0.1997221621368861,1.2903866144496137,0.0,1.2903866144496137,1.0906644523127276,0.1997221621368862,0.1997221621368861,1.2903866144496137,0.0,1.2903866144496137,1.2903866144496137,0.0,1.2903866144496137,0.0,1.0906644523127276,0.06790553512654131,0.0,0.0,1.0906644523127276,0.06790553512654131,0.0,0.0,1.158569987439269,1.158569987439269,1.158569987439269,1.158569987439269,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,278.03074303137714,279.6717862401805,254.2278113284028,258.3721462390206,113.6324928340513,114.21714664348318,126.59429916823932,124.85077051828992,-154.71865952749732,-153.07761631869397,-156.61295506533068,-152.46862015471288
552,3,6.6664234352808425,5.957039691691624,6.217721739434834,5.55634883198748,6.217721739434834,5.957039691691624,6.217721739434834,6.217721739434834,5.55634883198748,6.6664234352808425,6.6664234352808425,6.6664234352808425,6.6664234352808425,0.0,1.3027546930661107,1.1014228677673694,0.20133182529874122,0.20133182529874127,1.3027546930661107,0.0,1.3027546930661107,1.1014228677673694,0.20133182529874122,0.20133182529874127,1.3027546930661107,0.0,1.3027546930661107,1.3027546930661107,0.0,1.3027546930661107,0.0,1.1014228677673694,0.06845282060157203,0.0,0.0,1.1014228677673694,0.06845282060157203,0.0,0.0,1.1698756883689414,1.1698756883689414,1.1698756883689414,1.1698756883689414,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,279.6256512558024,281.28957166862995,255.77914468555923,259.98355120074064,114.20070994795455,114.79352931708469,127.27224771706256,125.50340773514735,-153.12375130307208,-151.45983089024452,-155.06162170817424,-150.85721519299284
553,3,6.9298105172843885,6.210465436190623,6.4747733869382005,5.803921779079687,6.4747733869382005,6.210465436190623,6.4747733869382005,6.4747733869382005,5.803921779079687,6.9298105172843885,6.9298105172843885,6.9298105172843885,6.9298105172843885,0.0,1.315326718612901,1.1123618934057378,0.20296482520716322,0.2029648252071632,1.315326718612901,0.0,1.315326718612901,1.1123618934057378,0.20296482520716322,0.2029648252071632,1.315326718612901,0.0,1.315326718612901,1.315326718612901,0.0,1.315326718612901,0.0,1.1123618934057378,0.0690080405704355,0.0,0.0,1.1123618934057378,0.0690080405704355,0.0,0.0,1.1813699339761732,1.1813699339761732,1.1813699339761732,1.1813699339761732,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,281.243251743476,282.9305646396049,257.35281494328126,261.61807590558647,114.77702629366256,115.37819656441039,127.95994083813989,126.16545560345014,-151.50615081539848,-149.81883791926958,-153.48795145045221,-149.222690488147
554,3,7.1970833467392294,6.46750872397957,6.735528615453769,6.055052682752004,6.735528615453769,6.46750872397957,6.735528615453769,6.735528615453769,6.055052682752004,7.1970833467392294,7.1970833467392294,7.1970833467392294,7.1970833467392294,0.0,1.3281086669402422,1.123486750190459,0.20462191674978322,0.20462191674978314,1.3281086669402422,0.0,1.3281086669402422,1.123486750190459,0.20462191674978322,0.20462191674978314,1.3281086669402422,0.0,1.3281086669402422,1.3281086669402422,0.0,1.3281086669402422,0.0,1.123486750190459,0.0695714516949263,0.0,0.0,1.123486750190459,0.0695714516949263,0.0,0.0,1.1930582018853855,1.1930582018853855,1.1930582018853855,1.1930582018853855,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,282.88418422757377,284.5954681253414,258.9493092741162,263.27642099638774,115.36167151307046,115.97140076608184,128.6576754028425,126.83712066329339,-149.8652183313007,-148.15393443353304,-151.89145711961726,-147.56434539734573
555,3,7.468374921327964,6.728275420439286,7.00010303423651,6.309825560029692,7.00010303423651,6.728275420439286,7.00010303423651,7.00010303423651,6.309825560029692,7.468374921327964,7.468374921327964,7.468374921327964,7.468374921327964,0.0,1.3411071015699854,1.134803177057752,0.2063039245122334,0.20630392451223334,1.3411071015699854,0.0,1.3411071015699854,1.134803177057752,0.2063039245122334,0.20630392451223334,1.3411071015699854,0.0,1.3411071015699854,1.3411071015699854,0.0,1.3411071015699854,0.0,1.134803177057752,0.07014333433415935,0.0,0.0,1.134803177057752,0.07014333433415935,0.0,0.0,1.2049465113919113,1.2049465113919113,1.2049465113919113,1.2049465113919113,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,284.5491531820791,286.28505233083933,260.56918625087087,264.959354138057,115.95489852169658,116.5734184932164,129.3657767379338,127.51863967819625,-148.20024937679534,-146.46435022803513,-150.2715801428626,-145.88141225567648
556,3,7.74383018820419,6.992881639690019,7.268622935308987,6.568335455923158,7.268622935308987,6.992881639690019,7.268622935308987,7.268622935308987,6.568335455923158,7.74383018820419,7.74383018820419,7.74383018820419,7.74383018820419,0.0,1.3543292097123847,1.1463174625455186,0.208011747166866,0.2080117471668661,1.3543292097123847,0.0,1.3543292097123847,1.1463174625455186,0.208011747166866,0.2080117471668661,1.3543292097123847,0.0,1.3543292097123847,1.3543292097123847,0.0,1.3543292097123847,0.0,1.1463174625455186,0.07072399403673445,0.0,0.0,1.1463174625455186,0.07072399403673445,0.0,0.0,1.217041456582253,1.217041456582253,1.217041456582253,1.217041456582253,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,286.23893203801566,288.0001596888674,262.21307747039026,266.66771500069547,116.556985040256,117.18455232095684,130.08460075898466,128.21028034428036,-146.5104705208588,-144.74924287000704,-148.62768892334321,-144.173051393038
557,3,8.023606719245112,7.261454356005584,7.541225983784632,6.830688726450429,7.541225983784632,7.261454356005584,7.541225983784632,7.541225983784632,6.830688726450429,8.023606719245112,8.023606719245112,8.023606719245112,8.023606719245112,0.0,1.3677828371367484,1.1580364754774286,0.2097463616593197,0.2097463616593198,1.3677828371367484,0.0,1.3677828371367484,1.1580364754774286,0.2097463616593197,0.2097463616593198,1.3677828371367484,0.0,1.3677828371367484,1.3677828371367484,0.0,1.3677828371367484,0.0,1.1580364754774286,0.0713137629641687,0.0,0.0,1.1580364754774286,0.0713137629641687,0.0,0.0,1.2293502384415973,1.2293502384415973,1.2293502384415973,1.2293502384415973,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,287.9543675944868,289.7417098535351,263.8816897685376,268.40242024252353,117.16823520029828,117.8051326469391,130.81453610964806,128.91234225214103,-144.79503496438764,-143.00769270533937,-146.95907662519585,-142.43834615120994
558,3,8.30787533497092,7.534132018606913,7.818061884462938,7.09700338310974,7.818061884462938,7.534132018606913,7.818061884462938,7.818061884462938,7.09700338310974,8.30787533497092,8.30787533497092,8.30787533497092,8.30787533497092,0.0,1.3814765209475217,1.169967693870702,0.2115088270768197,0.21150882707681973,1.3814765209475217,0.0,1.3814765209475217,1.169967693870702,0.2115088270768197,0.21150882707681973,1.3814765209475217,0.0,1.3814765209475217,1.3814765209475217,0.0,1.3814765209475217,0.0,1.169967693870702,0.07191300120611871,0.0,0.0,1.169967693870702,0.07191300120611871,0.0,0.0,1.2418806950768206,1.2418806950768206,1.2418806950768206,1.2418806950768206,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,289.6963845326368,291.51070463747163,265.5758078903108,270.16446843810655,117.7889811919671,118.4355194960402,131.5560062848561,129.62515804485344,-143.05301802623768,-141.23869792140283,-145.2649585034227,-140.67629795562692
559,3,8.596820678806717,7.8110651574788585,8.099293017346692,7.367409479795192,8.099293017346692,7.8110651574788585,8.099293017346692,8.099293017346692,7.367409479795192,8.596820678806717,8.596820678806717,8.596820678806717,8.596820678806717,0.0,1.3954195202973516,1.18211923208875,0.21330028820860164,0.2133002882086017,1.3954195202973516,0.0,1.3954195202973516,1.18211923208875,0.21330028820860164,0.2133002882086017,1.3954195202973516,0.0,1.3954195202973516,1.3954195202973516,0.0,1.3954195202973516,0.0,1.18211923208875,0.07252209799092456,0.0,0.0,1.18211923208875,0.07252209799092456,0.0,0.0,1.2546413300796744,1.2546413300796744,1.2546413300796744,1.2546413300796744,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,291.4659899675265,293.3082328618606,267.2962975053615,271.95494492149476,118.4195849316499,119.07610430153382,132.30947172633776,130.34909472674832,-141.28341259134794,-139.4411696970139,-143.54446888837197,-138.88582147223872
560,3,8.890641758241804,8.092416971660459,8.385095038199566,7.642049526980899,8.385095038199566,8.092416971660459,8.385095038199566,8.385095038199566,7.642049526980899,8.890641758241804,8.890641758241804,8.890641758241804,8.890641758241804,0.0,1.4096218457959782,1.194499866894879,0.2151219789010992,0.2151219789010992,1.4096218457959782,0.0,1.4096218457959782,1.194499866894879,0.2151219789010992,0.2151219789010992,1.4096218457959782,0.0,1.4096218457959782,1.4096218457959782,0.0,1.4096218457959782,0.0,1.194499866894879,0.07314147282637373,0.0,0.0,1.194499866894879,0.07314147282637373,0.0,0.0,1.2676413397212527,1.2676413397212527,1.2676413397212527,1.2676413397212527,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,293.2642779996136,295.13547511355324,269.0441084854309,273.77502653881595,119.06043973695898,119.72731166186895,133.07543188954614,131.08455508877017,-139.48512455926084,-137.61392744532122,-141.79665790830256,-137.06573985491752
561,3,9.189552447970934,8.37836389207734,8.67565743943809,7.921078919619522,8.67565743943809,8.37836389207734,8.67565743943809,8.67565743943809,7.921078919619522,9.189552447970934,9.189552447970934,9.189552447970934,9.189552447970934,0.0,1.4240942873492235,1.2071190621718038,0.2169752251774198,0.21697522517741974,1.4240942873492235,0.0,1.4240942873492235,1.2071190621718038,0.2169752251774198,0.21697522517741974,1.4240942873492235,0.0,1.4240942873492235,1.4240942873492235,0.0,1.4240942873492235,0.0,1.2071190621718038,0.07377157656032274,0.0,0.0,1.2071190621718038,0.07377157656032274,0.0,0.0,1.2808906387321266,1.2808906387321266,1.2808906387321266,1.2808906387321266,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,295.09243423430314,296.9937084015388,270.820278372747,275.6259863029736,119.71197199908828,120.38960107181614,133.85442728053255,131.83197922166454,-137.65696832457132,-135.75569415733565,-140.02048802098648,-135.21478009075986
562,3,9.493781923920213,8.669096109562357,8.971184063521322,8.20466636522848,8.971184063521322,8.669096109562357,8.971184063521322,8.971184063521322,8.20466636522848,9.493781923920213,9.493781923920213,9.493781923920213,9.493781923920213,0.0,1.4388484388922724,1.2199869909639671,0.21886144792830534,0.2188614479283053,1.4388484388922724,0.0,1.4388484388922724,1.2199869909639671,0.21886144792830534,0.2188614479283053,1.4388484388922724,0.0,1.4388484388922724,1.4388484388922724,0.0,1.4388484388922724,0.0,1.2199869909639671,0.07441289229562383,0.0,0.0,1.2199869909639671,0.07441289229562383,0.0,0.0,1.2943998832595909,1.2943998832595909,1.2943998832595909,1.2943998832595909,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,296.95174023224155,298.8843106888934,272.6259359712159,277.50919792706907,120.37464284074738,121.06346862122633,134.6470414548389,132.59184608960106,-135.79766232663292,-133.8650918699811,-138.2148304225176,-133.3315684666644
563,3,9.803575015402666,8.96481805991947,9.271893562129016,8.492994300225039,9.271893562129016,8.96481805991947,9.271893562129016,9.271893562129016,8.492994300225039,9.803575015402666,9.803575015402666,9.803575015402666,9.803575015402666,0.0,1.4538967193570005,1.2331145542615038,0.22078216509549653,0.22078216509549664,1.4538967193570005,0.0,1.4538967193570005,1.2331145542615038,0.22078216509549653,0.22078216509549664,1.4538967193570005,0.0,1.4538967193570005,1.4538967193570005,0.0,1.4538967193570005,0.0,1.2331145542615038,0.07506593613246883,0.0,0.0,1.2331145542615038,0.07506593613246883,0.0,0.0,1.3081804903939727,1.3081804903939727,1.3081804903939727,1.3081804903939727,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,298.8435778645952,300.80876528799354,274.4623050054047,279.4261402248545,121.04894975225369,121.74944865910285,135.45390297572274,133.36467514260056,-133.90582469427926,-131.94063727088093,-136.3784613883288,-131.41462616887895
564,3,10.11919250167337,9.265748862778802,9.57801980067727,8.786259286641883,9.57801980067727,9.265748862778802,9.57801980067727,9.57801980067727,8.786259286641883,10.11919250167337,10.11919250167337,10.11919250167337,10.11919250167337,0.0,1.4692523911088513,1.2465133975984763,0.2227389935103749,0.22273899351037496,1.4692523911088513,0.0,1.4692523911088513,1.2465133975984763,0.2227389935103749,0.22273899351037496,1.4692523911088513,0.0,1.4692523911088513,1.4692523911088513,0.0,1.4692523911088513,0.0,1.2465133975984763,0.07573125779352748,0.0,0.0,1.2465133975984763,0.07573125779352748,0.0,0.0,1.3222446553920038,1.3222446553920038,1.3222446553920038,1.3222446553920038,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,300.7694335833322,302.76866515200317,276.330707821828,281.3784014116485,121.73542821141459,122.4481154371521,136.27568734839934,134.15102795881285,-131.97996897554225,-129.9807374068713,-134.51005857190546,-129.46236498208498
565,3,10.440911378366279,9.572122715203232,9.889812212544571,9.084672385101904,9.889812212544571,9.572122715203232,9.889812212544571,9.889812212544571,9.084672385101904,10.440911378366279,10.440911378366279,10.440911378366279,10.440911378366279,0.0,1.4849295770693942,1.2601959265235232,0.2247336505458709,0.22473365054587102,1.4849295770693942,0.0,1.4849295770693942,1.2601959265235232,0.2247336505458709,0.22473365054587102,1.4849295770693942,0.0,1.4849295770693942,1.4849295770693942,0.0,1.4849295770693942,0.0,1.2601959265235232,0.07640944118559612,0.0,0.0,1.2601959265235232,0.07640944118559612,0.0,0.0,1.3366053677091192,1.3366053677091192,1.3366053677091192,1.3366053677091192,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,302.7309026487442,304.7657171325762,278.23256913516116,283.3676833760269,122.43465330466867,123.16008476054887,137.11311896295086,134.95150991982942,-130.0184999101303,-127.98368542629828,-132.60819725857232,-127.47308301770659
